X.chrom,start,stop,enhancer,Cerebellum,PrefrontalCortex
chr1,11007168,11009168,chr1_11008168_hg38,7,5.33333333333333
chr1,110083363,110085753,chr1_110084558_hg38,65.3333333333333,62.6666666666667
chr1,110088844,110090888,chr1_110089866_hg38,26.6666666666667,28
chr1,110096714,110098937,chr1_110097825_hg38,15.3333333333333,10
chr1,11010992,11013906,chr1_11012449_hg38,306.333333333333,134.666666666667
chr1,110129156,110131450,chr1_110130303_hg38,288.666666666667,131
chr1,110132311,110138548,chr1_110135429_hg38,919,254
chr1,110149070,110153433,chr1_110151251_hg38,941.333333333333,192.666666666667
chr1,110158154,110168401,chr1_110163277_hg38,2377.33333333333,390.333333333333
chr1,110169696,110172421,chr1_110171058_hg38,433,89
chr1,110175617,110177617,chr1_110176617_hg38,159.666666666667,57
chr1,110184302,110186302,chr1_110185302_hg38,315.666666666667,63.3333333333333
chr1,110187394,110191217,chr1_110189305_hg38,422,153
chr1,110199731,110202382,chr1_110201056_hg38,282,129.666666666667
chr1,110202447,110204466,chr1_110203456_hg38,137,58
chr1,110206580,110216779,chr1_110211679_hg38,1430.66666666667,445
chr1,110225699,110231681,chr1_110228690_hg38,1753.66666666667,137.666666666667
chr1,110234355,110236796,chr1_110235575_hg38,61,49
chr1,110239857,110242077,chr1_110240967_hg38,34,28.6666666666667
chr1,110254932,110257021,chr1_110255976_hg38,61.3333333333333,61
chr1,110261929,110265852,chr1_110263890_hg38,25.3333333333333,24.3333333333333
chr1,110309216,110313452,chr1_110311334_hg38,697.666666666667,126.666666666667
chr1,110330159,110332159,chr1_110331159_hg38,10.3333333333333,5.33333333333333
chr1,110334210,110342315,chr1_110338262_hg38,722,264
chr1,110380126,110382126,chr1_110381126_hg38,9.33333333333333,14
chr1,110383205,110385968,chr1_110384586_hg38,12,32
chr1,11037512,11039670,chr1_11038591_hg38,45.6666666666667,46.3333333333333
chr1,110389644,110392197,chr1_110390920_hg38,38.6666666666667,39.3333333333333
chr1,110393013,110395444,chr1_110394228_hg38,7,11
chr1,110406562,110409105,chr1_110407833_hg38,449.666666666667,160.333333333333
chr1,110423978,110426891,chr1_110425434_hg38,242.333333333333,20
chr1,110432946,110435171,chr1_110434058_hg38,16.6666666666667,18.3333333333333
chr1,110436357,110438357,chr1_110437357_hg38,13.3333333333333,8.33333333333333
chr1,110449462,110451474,chr1_110450468_hg38,27,9.33333333333333
chr1,110451894,110454002,chr1_110452948_hg38,200.333333333333,16.6666666666667
chr1,110459911,110461911,chr1_110460911_hg38,81.3333333333333,19
chr1,110462445,110468735,chr1_110465590_hg38,694,81.6666666666667
chr1,11044881,11048693,chr1_11046787_hg38,48,23.3333333333333
chr1,110476054,110481015,chr1_110478534_hg38,316,44.3333333333333
chr1,110481240,110493861,chr1_110487550_hg38,1886,317.666666666667
chr1,110494192,110496221,chr1_110495206_hg38,123.666666666667,50.3333333333333
chr1,110507005,110509479,chr1_110508242_hg38,22.6666666666667,19
chr1,110519250,110521250,chr1_110520250_hg38,21.3333333333333,13
chr1,110523981,110526003,chr1_110524992_hg38,180,58
chr1,11052154,11054154,chr1_11053154_hg38,90.6666666666667,28.3333333333333
chr1,110536734,110539185,chr1_110537959_hg38,244.333333333333,71
chr1,110547341,110549341,chr1_110548341_hg38,85.6666666666667,20
chr1,110554575,110557165,chr1_110555870_hg38,264.666666666667,130.666666666667
chr1,110581077,110583443,chr1_110582260_hg38,97.6666666666667,114
chr1,11058272,11061771,chr1_11060021_hg38,348,164.666666666667
chr1,110593046,110608938,chr1_110600992_hg38,1925.33333333333,859.333333333333
chr1,110618226,110621219,chr1_110619722_hg38,197.333333333333,112
chr1,110630186,110638853,chr1_110634519_hg38,67.6666666666667,131.666666666667
chr1,110642872,110644872,chr1_110643872_hg38,5,15.3333333333333
chr1,110646066,110649060,chr1_110647563_hg38,7,16.3333333333333
chr1,110667215,110676752,chr1_110671983_hg38,699,231.666666666667
chr1,110696427,110698427,chr1_110697427_hg38,3.33333333333333,10.3333333333333
chr1,11067659,11073709,chr1_11070684_hg38,305,169.666666666667
chr1,110713674,110715993,chr1_110714833_hg38,10,88
chr1,110726343,110728469,chr1_110727406_hg38,9.33333333333333,33.3333333333333
chr1,110748753,110752301,chr1_110750527_hg38,462.666666666667,84
chr1,110775189,110778933,chr1_110777061_hg38,18.3333333333333,76.6666666666667
chr1,110779714,110782353,chr1_110781033_hg38,87.3333333333333,54.6666666666667
chr1,110784851,110789010,chr1_110786930_hg38,11.6666666666667,15.6666666666667
chr1,110856793,110861162,chr1_110858977_hg38,7,77.6666666666667
chr1,110869889,110882070,chr1_110875979_hg38,23.6666666666667,140
chr1,110962574,110965481,chr1_110964027_hg38,290.666666666667,102.666666666667
chr1,11098054,11101128,chr1_11099591_hg38,430,133.333333333333
chr1,1108962,1110962,chr1_1109962_hg38,17.3333333333333,16.6666666666667
chr1,111044569,111046602,chr1_111045585_hg38,1.33333333333333,4.33333333333333
chr1,111101172,111103374,chr1_111102273_hg38,7.33333333333333,1.33333333333333
chr1,111109356,111111676,chr1_111110516_hg38,10,4.66666666666667
chr1,111125925,111129983,chr1_111127954_hg38,9.66666666666667,20.3333333333333
chr1,111131173,111136182,chr1_111133677_hg38,24.3333333333333,43.3333333333333
chr1,111137305,111143559,chr1_111140432_hg38,523,204.666666666667
chr1,111148428,111150428,chr1_111149428_hg38,11,7.66666666666667
chr1,111160193,111165771,chr1_111162982_hg38,223.666666666667,25.6666666666667
chr1,111189695,111205808,chr1_111197751_hg38,141,261.666666666667
chr1,111213306,111218201,chr1_111215753_hg38,18,26
chr1,111218384,111223626,chr1_111221005_hg38,25.3333333333333,85.3333333333333
chr1,111225412,111229556,chr1_111227484_hg38,31.3333333333333,86.6666666666667
chr1,111241973,111243974,chr1_111242973_hg38,9.33333333333333,22.6666666666667
chr1,111253558,111255558,chr1_111254558_hg38,8.33333333333333,31
chr1,111273655,111275655,chr1_111274655_hg38,3,6.33333333333333
chr1,111311240,111313240,chr1_111312240_hg38,5.33333333333333,3.33333333333333
chr1,111319478,111321478,chr1_111320478_hg38,6,13.3333333333333
chr1,11132151,11135977,chr1_11134064_hg38,200.666666666667,67.6666666666667
chr1,111345269,111347838,chr1_111346553_hg38,30.3333333333333,74.6666666666667
chr1,111368083,111370885,chr1_111369484_hg38,11.6666666666667,40.6666666666667
chr1,111405642,111407677,chr1_111406659_hg38,6.33333333333333,10
chr1,111416997,111418997,chr1_111417997_hg38,4.33333333333333,12
chr1,111421794,111424664,chr1_111423229_hg38,13.3333333333333,12
chr1,111445619,111450842,chr1_111448230_hg38,329,161.666666666667
chr1,11142778,11148523,chr1_11145650_hg38,645.666666666667,86.6666666666667
chr1,111467012,111469012,chr1_111468012_hg38,6.66666666666667,12.3333333333333
chr1,111469736,111472644,chr1_111471190_hg38,22,44
chr1,111472695,111478546,chr1_111475620_hg38,32,117
chr1,111486056,111491446,chr1_111488751_hg38,48.6666666666667,235
chr1,111502030,111511017,chr1_111506523_hg38,167.333333333333,343.333333333333
chr1,111514197,111517790,chr1_111515993_hg38,263,169
chr1,11150306,11153829,chr1_11152067_hg38,172.666666666667,96.3333333333333
chr1,111560978,111562978,chr1_111561978_hg38,6.33333333333333,13.3333333333333
chr1,111564093,111567301,chr1_111565697_hg38,12.3333333333333,74.6666666666667
chr1,11154747,11159721,chr1_11157234_hg38,601.333333333333,164.333333333333
chr1,111575877,111577877,chr1_111576877_hg38,3.33333333333333,5.66666666666667
chr1,111591665,111595193,chr1_111593429_hg38,17.3333333333333,75
chr1,111597443,111599759,chr1_111598601_hg38,7,12.3333333333333
chr1,111600294,111605178,chr1_111602736_hg38,16.6666666666667,40.3333333333333
chr1,11160239,11162239,chr1_11161239_hg38,82.3333333333333,21.6666666666667
chr1,111615469,111617577,chr1_111616523_hg38,16.6666666666667,19.6666666666667
chr1,1114805,1117614,chr1_1116209_hg38,178,66
chr1,111618104,111626168,chr1_111622136_hg38,422.666666666667,241.666666666667
chr1,111647764,111649771,chr1_111648767_hg38,33.3333333333333,36
chr1,111659821,111661978,chr1_111660899_hg38,38,38.6666666666667
chr1,111719246,111723273,chr1_111721259_hg38,94,156.333333333333
chr1,111724359,111726359,chr1_111725359_hg38,66.6666666666667,50
chr1,111728517,111730922,chr1_111729719_hg38,137.333333333333,72
chr1,111731034,111741512,chr1_111736273_hg38,879,651.333333333333
chr1,111742803,111744803,chr1_111743803_hg38,27,39.3333333333333
chr1,111744988,111747026,chr1_111746007_hg38,129.666666666667,53.3333333333333
chr1,111747295,111750091,chr1_111748693_hg38,148.666666666667,100
chr1,111754035,111757516,chr1_111755775_hg38,446.333333333333,190
chr1,111768368,111770399,chr1_111769383_hg38,21.3333333333333,20.3333333333333
chr1,11175533,11180657,chr1_11178095_hg38,189,167.666666666667
chr1,111785944,111787944,chr1_111786944_hg38,167,48
chr1,111788317,111790403,chr1_111789360_hg38,109,63.3333333333333
chr1,111791419,111793419,chr1_111792419_hg38,46.3333333333333,18
chr1,111798651,111806986,chr1_111802818_hg38,1264.66666666667,86
chr1,111811991,111815221,chr1_111813606_hg38,346,48.3333333333333
chr1,111817276,111819276,chr1_111818276_hg38,162.333333333333,32.3333333333333
chr1,111831140,111833664,chr1_111832402_hg38,240.333333333333,24
chr1,111841104,111845251,chr1_111843177_hg38,573,89
chr1,111845599,111853327,chr1_111849463_hg38,1287.66666666667,298
chr1,111853888,111858235,chr1_111856061_hg38,817.666666666667,175.333333333333
chr1,111860774,111864670,chr1_111862722_hg38,299.333333333333,59
chr1,111877473,111883011,chr1_111880242_hg38,549.333333333333,193.333333333333
chr1,11186569,11190709,chr1_11188639_hg38,372.666666666667,128.666666666667
chr1,111883568,111889516,chr1_111886542_hg38,256,105.333333333333
chr1,111893149,111898338,chr1_111895743_hg38,686.333333333333,104.333333333333
chr1,111901349,111905948,chr1_111903648_hg38,676,157.333333333333
chr1,111918018,111922528,chr1_111920273_hg38,629.666666666667,255.666666666667
chr1,111925648,111927648,chr1_111926648_hg38,179,50
chr1,111941445,111946497,chr1_111943971_hg38,605.666666666667,106
chr1,111947011,111949886,chr1_111948448_hg38,332.333333333333,131.333333333333
chr1,111955441,111957441,chr1_111956441_hg38,227.333333333333,49.3333333333333
chr1,111957459,111959459,chr1_111958459_hg38,197.666666666667,46
chr1,111959535,111962390,chr1_111960962_hg38,344,78.6666666666667
chr1,111963427,111967025,chr1_111965226_hg38,331.333333333333,75
chr1,111975189,111980224,chr1_111977706_hg38,266.666666666667,77
chr1,111980701,111984733,chr1_111982717_hg38,413.666666666667,67.6666666666667
chr1,11191535,11206264,chr1_11198899_hg38,1652.33333333333,203.333333333333
chr1,111986340,111993568,chr1_111989954_hg38,969.666666666667,378
chr1,112010753,112012753,chr1_112011753_hg38,24.3333333333333,24.6666666666667
chr1,112024519,112027027,chr1_112025773_hg38,280.333333333333,14.6666666666667
chr1,112027153,112036124,chr1_112031638_hg38,688.333333333333,58.6666666666667
chr1,112040503,112042503,chr1_112041503_hg38,55.3333333333333,7.66666666666667
chr1,112053794,112057878,chr1_112055836_hg38,32.6666666666667,20
chr1,112059016,112061016,chr1_112060016_hg38,47,8.66666666666667
chr1,112062838,112064838,chr1_112063838_hg38,51.6666666666667,10
chr1,112091904,112095772,chr1_112093838_hg38,111.666666666667,11
chr1,11210739,11213656,chr1_11212197_hg38,32.3333333333333,70.6666666666667
chr1,112127469,112129469,chr1_112128469_hg38,43,3
chr1,112140645,112148842,chr1_112144743_hg38,446.666666666667,35
chr1,11214943,11216943,chr1_11215943_hg38,26.6666666666667,55.6666666666667
chr1,112240212,112242639,chr1_112241425_hg38,14.6666666666667,12.6666666666667
chr1,112254749,112256903,chr1_112255826_hg38,5,17.6666666666667
chr1,112258002,112261402,chr1_112259702_hg38,11.6666666666667,75.6666666666667
chr1,112262863,112271705,chr1_112267284_hg38,160.333333333333,190.666666666667
chr1,112271782,112273782,chr1_112272782_hg38,8,51.6666666666667
chr1,112303416,112305693,chr1_112304554_hg38,7.33333333333333,6.33333333333333
chr1,112315609,112319317,chr1_112317463_hg38,34,47.6666666666667
chr1,112322421,112326972,chr1_112324696_hg38,200.666666666667,77.6666666666667
chr1,11231066,11234867,chr1_11232966_hg38,47.6666666666667,46.3333333333333
chr1,112336221,112348018,chr1_112342119_hg38,511,110
chr1,112355477,112362200,chr1_112358838_hg38,106.666666666667,148.333333333333
chr1,112368692,112370725,chr1_112369708_hg38,55,22
chr1,11235523,11239205,chr1_11237364_hg38,447.666666666667,60
chr1,112387712,112389712,chr1_112388712_hg38,38.3333333333333,42.6666666666667
chr1,112389932,112399105,chr1_112394518_hg38,498.333333333333,412
chr1,1121269,1126661,chr1_1123965_hg38,111.666666666667,99
chr1,112428401,112432793,chr1_112430597_hg38,16.3333333333333,38.3333333333333
chr1,112433621,112437430,chr1_112435525_hg38,15,41
chr1,112438160,112440674,chr1_112439417_hg38,9.66666666666667,40
chr1,112461155,112463155,chr1_112462155_hg38,17,54
chr1,112463356,112468177,chr1_112465766_hg38,166,219.666666666667
chr1,11245848,11247848,chr1_11246848_hg38,22.6666666666667,36.3333333333333
chr1,112500811,112506454,chr1_112503632_hg38,406.333333333333,142.666666666667
chr1,112507078,112516874,chr1_112511976_hg38,177,214
chr1,112517103,112519216,chr1_112518159_hg38,15.3333333333333,25.6666666666667
chr1,112523852,112525852,chr1_112524852_hg38,15.6666666666667,28
chr1,112543507,112545599,chr1_112544553_hg38,4.66666666666667,7
chr1,112548153,112550241,chr1_112549197_hg38,6,4.33333333333333
chr1,11255847,11257847,chr1_11256847_hg38,15.6666666666667,10.6666666666667
chr1,112605390,112607390,chr1_112606390_hg38,11,8.33333333333333
chr1,112616595,112623208,chr1_112619901_hg38,593,379.666666666667
chr1,11260856,11264171,chr1_11262513_hg38,270.333333333333,80
chr1,112636614,112638614,chr1_112637614_hg38,25.3333333333333,53.3333333333333
chr1,112673349,112676199,chr1_112674774_hg38,145,234.666666666667
chr1,11266116,11270795,chr1_11268455_hg38,16.6666666666667,47
chr1,112697563,112708173,chr1_112702868_hg38,227,676
chr1,112713173,112717068,chr1_112715120_hg38,383.666666666667,137.666666666667
chr1,112717571,112724322,chr1_112720946_hg38,895.333333333333,91.6666666666667
chr1,11270814,11274814,chr1_11272814_hg38,278.333333333333,112.333333333333
chr1,112761047,112764095,chr1_112762571_hg38,13,11
chr1,112808544,112810617,chr1_112809580_hg38,27,19
chr1,11279763,11282684,chr1_11281223_hg38,19.6666666666667,65
chr1,112818497,112820497,chr1_112819497_hg38,10.6666666666667,10.3333333333333
chr1,112839854,112842147,chr1_112841000_hg38,5.66666666666667,18
chr1,112848421,112851420,chr1_112849920_hg38,261.333333333333,59.3333333333333
chr1,112853823,112855838,chr1_112854830_hg38,42.6666666666667,11.3333333333333
chr1,112869262,112873847,chr1_112871554_hg38,18.6666666666667,17.3333333333333
chr1,112877778,112880623,chr1_112879200_hg38,72.3333333333333,82.3333333333333
chr1,112880808,112883878,chr1_112882343_hg38,121.666666666667,130
chr1,112901711,112909600,chr1_112905655_hg38,587.333333333333,135
chr1,112935733,112939202,chr1_112937467_hg38,28.3333333333333,43
chr1,112954210,112959397,chr1_112956803_hg38,524.333333333333,250
chr1,112982114,112984637,chr1_112983375_hg38,11,46.3333333333333
chr1,112991696,112993696,chr1_112992696_hg38,6,13.3333333333333
chr1,112993927,113000399,chr1_112997163_hg38,42.3333333333333,86
chr1,113003051,113005764,chr1_113004407_hg38,11,22.6666666666667
chr1,113006857,113009171,chr1_113008014_hg38,12.3333333333333,21.3333333333333
chr1,113018350,113022771,chr1_113020560_hg38,17.6666666666667,37.6666666666667
chr1,113026068,113033091,chr1_113029579_hg38,27.3333333333333,46
chr1,113040737,113044849,chr1_113042793_hg38,48,118.333333333333
chr1,113052840,113054840,chr1_113053840_hg38,7.66666666666667,24.6666666666667
chr1,113056179,113060303,chr1_113058241_hg38,20.6666666666667,36
chr1,113072033,113074556,chr1_113073294_hg38,374.333333333333,159.666666666667
chr1,113088515,113090515,chr1_113089515_hg38,11.3333333333333,15.6666666666667
chr1,113095682,113099332,chr1_113097507_hg38,21,87.6666666666667
chr1,113108852,113111689,chr1_113110270_hg38,19.3333333333333,29
chr1,113139853,113142109,chr1_113140981_hg38,104.666666666667,76.3333333333333
chr1,113165256,113168114,chr1_113166685_hg38,7.33333333333333,6
chr1,11315680,11317680,chr1_11316680_hg38,17.6666666666667,37.6666666666667
chr1,113190884,113192918,chr1_113191901_hg38,9.66666666666667,5
chr1,113194494,113197007,chr1_113195750_hg38,9.66666666666667,6
chr1,113198858,113200909,chr1_113199883_hg38,8,7.33333333333333
chr1,113207373,113211711,chr1_113209542_hg38,15.3333333333333,14
chr1,113215923,113219329,chr1_113217626_hg38,9.66666666666667,12
chr1,113245687,113249164,chr1_113247425_hg38,11,30
chr1,113251839,113257225,chr1_113254532_hg38,18.6666666666667,19
chr1,113265514,113267514,chr1_113266514_hg38,6.66666666666667,33.3333333333333
chr1,113279079,113281079,chr1_113280079_hg38,3.33333333333333,5.33333333333333
chr1,113290373,113294377,chr1_113292375_hg38,11,37.6666666666667
chr1,1127007,1138846,chr1_1132926_hg38,63.6666666666667,99
chr1,113299034,113301082,chr1_113300058_hg38,3,38.3333333333333
chr1,113320233,113322340,chr1_113321286_hg38,2.66666666666667,9.66666666666667
chr1,113322726,113325902,chr1_113324314_hg38,4.66666666666667,14.6666666666667
chr1,113387887,113396376,chr1_113392131_hg38,324.666666666667,224.333333333333
chr1,113404675,113407147,chr1_113405911_hg38,11,24
chr1,11341891,11343891,chr1_11342891_hg38,7.66666666666667,31.6666666666667
chr1,113428633,113430956,chr1_113429794_hg38,6,7
chr1,113432956,113435491,chr1_113434223_hg38,5,7
chr1,113437978,113439978,chr1_113438978_hg38,7.33333333333333,8
chr1,113456457,113458457,chr1_113457457_hg38,2.66666666666667,9.33333333333333
chr1,113477847,113479878,chr1_113478862_hg38,5.33333333333333,2
chr1,113506746,113509704,chr1_113508225_hg38,8.66666666666667,7
chr1,113539301,113541301,chr1_113540301_hg38,6.33333333333333,6.33333333333333
chr1,11354408,11358890,chr1_11356649_hg38,54,130.666666666667
chr1,113652731,113655101,chr1_113653916_hg38,117,10.3333333333333
chr1,113656027,113658340,chr1_113657183_hg38,62.3333333333333,34.6666666666667
chr1,113658417,113661466,chr1_113659941_hg38,49.6666666666667,70.6666666666667
chr1,113676776,113678776,chr1_113677776_hg38,16.6666666666667,9.33333333333333
chr1,113678777,113682010,chr1_113680393_hg38,89.6666666666667,18.3333333333333
